,BTS,GROUPE,X,Y,commune_id
5507,18X037,CONSTANTINE_AUX,6.27317,36.6357,3194.0
5508,21X131,CONSTANTINE_AUX,6.55852,36.9802,3472.0
5510,19X261,SETIF_AUX,5.32395,36.1448,2888.0
5512,09X095,CENTRE_AUX,2.91193,36.572,3106.0
5517,35X051,AUXILIARY BL,3.49633,36.7315,3479.0
5521,25X286,CONSTANTINE_AUX,6.57868,36.23164,2693.0
5527,16X005,ALGER_AUX,3.02786,36.7346,3117.0
5528,48X016,AUXILIARY BL,0.45953,35.7323,2856.0
5529,31X062,AUXILIARY BL,-0.52263,35.6581,2723.0
5532,16X581,ALGER_AUX,2.98458,36.72001,3066.0
5534,05X094,SETIF_AUX,6.14298,35.5434,2784.0
5540,09X160,CENTRE_AUX,3.172,36.5665,2870.0
5541,07X134,SETIF_AUX,5.69713,34.8216,2816.0
5542,09X052,CENTRE_AUX,2.6901,36.4694,3100.0
5543,04X013,CONSTANTINE_AUX,7.29752,35.6633,3561.0
5544,31X520,ORAN_AUX,-0.43222,35.5739,3369.0
5545,29X081,ORAN_AUX,0.01332,35.6523,3562.0
5546,05X025,SETIF_AUX,5.65185,35.676,3103.0
5547,25X247,ALGER_AUX,6.71036,36.2722,2693.0
5548,44X009,CENTRE_AUX,2.2261,36.2658,3162.0
5551,05X064,SETIF_AUX,6.16199,35.5632,2784.0
5555,16X123,ALGER_AUX,3.06637,36.7356,2691.0
5560,04X043,AUXILIARY BL,7.38468,35.80112,2733.0
5565,07X126,SETIF_AUX,5.71082,34.8509,2816.0
5566,21X008,CONSTANTINE_AUX,6.89639,36.8433,2700.0
5570,48X025,ORAN_AUX,0.88092,36.1159,2928.0
5572,36X090,CONSTANTINE_AUX,7.92595,36.8295,3302.0
5576,06X111,SETIF_AUX,4.80468,36.5548,3563.0
5577,14X079,ORAN_AUX,1.05727,35.0612,2763.0
5588,36M07,CONSTANTINE_AUX,7.81669,36.7921,2748.0
5589,16X192,ALGER_AUX,3.095,36.7371,2691.0
5590,20X069,AUXILIARY BL,0.14698,34.8321,2841.0
5591,31X509,ORAN_AUX,-0.54858,35.74933,2833.0
5592,26X032,CENTRE_AUX,2.92914,36.1332,2759.0
5595,25X033,AUXILIARY BL,6.49413,36.2638,2708.0
5599,43X062,CONSTANTINE_AUX,5.93862,36.4121,2830.0
5600,09X144,CENTRE_AUX,3.2265,36.6177,3068.0
5602,02X128,ORAN_AUX,1.19856,36.1028,2871.0
5605,10X104,CENTRE_AUX,3.77356,36.4533,3528.0
5606,16X032,ALGER_AUX,2.83321,36.7009,2688.0
5607,44X037,CENTRE_AUX,2.21976,36.2609,3162.0
5608,16X853,CENTRE_AUX,3.3386,36.7441,2796.0
5612,31X237,ORAN_AUX,-0.90231,35.5822,3017.0
5619,16X977,ALGER_AUX,2.83604,36.6748,2688.0
5625,26X022,CENTRE_AUX,3.02754,36.2622,3203.0
5627,34X041,SETIF_AUX,4.45624,36.083,3186.0
5629,02X020,ORAN_AUX,1.19428,36.4187,2918.0
5632,13X030,TLEMCEN_AUX,-1.7495,34.8449,2692.0
5638,03X045,SUD_AUX,2.85987,33.8108,2853.0
5643,37X005,SUD_AUX,-8.12381,27.6784,2914.0
5644,05X067,SETIF_AUX,5.90411,35.3774,3135.0
5646,13X103,TLEMCEN_AUX,-1.30614,34.8851,2745.0
5648,38X066,ORAN_AUX,1.9999,35.6909,3198.0
5652,46X070,TLEMCEN_AUX,-1.09346,35.3935,2750.0
5653,31X438,AUXILIARY BL,-0.56653,35.7065,2833.0
5655,13X221,TLEMCEN_AUX,-1.15461,34.6413,3564.0
5661,36X017,CONSTANTINE_AUX,8.42892,36.8896,2798.0
5663,40X008,AUXILIARY BL,7.1062,35.1662,3565.0
5664,14X167,ORAN_AUX,1.8598,35.2716,3566.0
5667,43X030,CONSTANTINE_AUX,6.16742,36.1678,2998.0
5668,09X073,CENTRE_AUX,2.69485,36.46709,3100.0
5669,25X006,CONSTANTINE_AUX,6.62011,36.3687,2764.0
5671,16X507,SETIF_AUX,3.34312,36.7403,2796.0
5672,31X158,ORAN_AUX,-0.65425,35.6873,2787.0
5673,16X016,ALGER_AUX,3.0565,36.785,2886.0
5678,13X020,TLEMCEN_AUX,-1.45416,34.9788,3145.0
5679,35X084,CENTRE_AUX,3.36316,36.6484,2990.0
5680,23X160,CONSTANTINE_AUX,7.72295,36.8449,2863.0
5683,16X611,CENTRE_AUX,2.77353,36.6818,3153.0
5684,09X111,CENTRE_AUX,2.8525,36.50704,2846.0
5689,34X023,SETIF_AUX,4.77967,36.2282,3567.0
5690,11X009,SUD_AUX,4.83393,22.8886,3568.0
5691,29X062,ORAN_AUX,0.15175,35.4067,2724.0
5692,27X044,ORAN_AUX,0.10083,35.963,2726.0
5698,16X566,ALGER_AUX,3.12742,36.7072,3161.0
5699,02X173,ORAN_AUX,1.55381,36.11431,2915.0
5704,16X015,ALGER_AUX,3.05319,36.7896,3127.0
5705,15X065,CENTRE_AUX,4.41938,36.6714,3569.0
5708,02x21,ORAN_AUX,1.25583,36.2047,2983.0
5710,25X322,CONSTANTINE_AUX,6.646,36.3435,2764.0
5712,08X025,SUD_AUX,-2.23253,31.5688,2829.0
5719,41X027,AUXILIARY BL,7.53384,36.1257,2813.0
5726,16X857,ALGER_AUX,3.14431,36.6665,3014.0
5729,10X174,CENTRE_AUX,3.83929,36.4443,3494.0
5730,48X029,AUXILIARY BL,0.49739,35.92464,3570.0
5732,15X072,CENTRE_AUX,4.21903,36.8666,3105.0
5738,14X090,AUXILIARY BL,1.32924,35.35647,2740.0
5741,21X141,CONSTANTINE_AUX,7.07383,36.6605,2894.0
5759,20X031,TLEMCEN_AUX,0.16394,34.9954,3571.0
5760,19X022,SETIF_AUX,5.4001,36.1946,2809.0
5761,14X067,ORAN_AUX,1.27427,35.1134,3572.0
5769,16M22,AUXILIARY BL,3.05931,36.7765,2838.0
5770,32X054,SUD_AUX,1.02653,33.6756,2797.0
5773,41X038,CONSTANTINE_AUX,7.59723,35.8831,3573.0
5775,41X018,CONSTANTINE_AUX,7.95681,36.2265,3574.0
5776,42X035,CENTRE_AUX,2.76576,36.6437,3096.0
5780,13X346,AUXILIARY,-1.32243,34.6476,3253.0
5783,14X091,ORAN_AUX,1.33883,35.3488,2740.0
5784,35X022,CENTRE_AUX,3.589,36.6678,2975.0
5787,12X094,CONSTANTINE_AUX,8.12008,35.3921,2697.0
5797,16X988,ALGER_AUX,2.9305,36.7037,3116.0
5812,24X006,AUXILIARY BL,7.43944,36.4641,2786.0
5813,16X475,AUXILIARY BL,3.16842,36.7137,2761.0
5815,27X035,ORAN_AUX,0.09828,35.9169,2726.0
5821,13X051,TLEMCEN_AUX,-1.75433,34.6437,3575.0
5827,16X710,ALGER_AUX,3.29962,36.7893,2717.0
5828,31X282,ORAN_AUX,-0.52258,35.7024,3077.0
5829,48X142,ORAN_AUX,0.9794,35.8944,3413.0
5834,03X017,SUD_AUX,2.866,33.8141,2853.0
5839,31X524,ORAN_AUX,-0.52823,35.7045,3077.0
5842,48X001,AUXILIARY BL,0.55247,35.73374,2843.0
5845,04X028,CONSTANTINE_AUX,6.57347,36.0405,2677.0
5850,10X034,SETIF_AUX,4.15468,36.3289,2704.0
5854,27X182,ORAN_AUX,0.17501,35.9253,3295.0
5860,32X075,SUD_AUX,1.01487,33.683,2797.0
5867,46X118,TLEMCEN_AUX,-1.35546,35.307,2673.0
5875,14X055,ORAN_AUX,1.66292,35.351,3576.0
5876,25X041,CONSTANTINE_AUX,6.59641,36.4247,2879.0
5877,16X183,ALGER_AUX,3.17497,36.7367,3157.0
5879,19X020,SETIF_AUX,5.4335,36.1957,2809.0
5880,25X025,CONSTANTINE_AUX,6.63668,36.3648,2764.0
5883,39X064,SUD_AUX,5.98678,33.5382,2842.0
5885,13X223,AUXILIARY BL,-1.22603,34.895,3577.0
5887,21X019,CONSTANTINE_AUX,6.97904,36.8561,3578.0
5889,16X479,ALGER_AUX,3.24148,36.77004,2791.0
5891,09X178,CENTRE_AUX,2.8482,36.4845,2757.0
5897,08X026,SUD_AUX,-2.22708,31.6009,2829.0
5898,21X098,CONSTANTINE_AUX,6.92142,36.8745,2754.0
5899,05X050,SETIF_AUX,5.89896,35.369,3135.0
5900,09X019,CENTRE_AUX,2.6324,36.46549,2814.0
5904,25X194,CONSTANTINE_AUX,6.6529,36.3411,2764.0
5905,35X029,AUXILIARY BL,3.4003,36.7354,2858.0
5906,19X202,SETIF_AUX,5.36387,35.8582,2977.0
5908,32X009,SUD_AUX,0.9284,34.0179,3580.0
5910,21X012,AUXILIARY BL,6.90258,36.8737,2754.0
5915,17X093,SUD_AUX,3.49087,34.7604,3581.0
5916,32X066,SUD_AUX,0.64523,33.8507,3582.0
5917,44X080,CENTRE_AUX,2.01931,36.0843,3583.0
5923,10X029,SETIF_AUX,4.34536,36.422,3584.0
5930,21X047,CONSTANTINE_AUX,6.51486,37.0051,3472.0
5932,47X066,SUD_AUX,3.6692,32.48777,2827.0
5933,05X136,SETIF_AUX,6.19866,35.5388,2784.0
5934,09X152,CENTRE_AUX,3.13449,36.5951,2870.0
5939,13X296,TLEMCEN_AUX,-1.7448,34.855,2692.0
5940,13X266,TLEMCEN_AUX,-1.02573,34.8168,3585.0
5943,48X109,ORAN_AUX,0.35826,35.6374,3586.0
5948,38X023,ORAN_AUX,2.1102,35.9515,3587.0
5949,45X019,SUD_AUX,-0.29078,33.5486,2770.0
5951,10X049,SETIF_AUX,4.24662,36.3892,3588.0
5955,29X094,AUXILIARY BL,0.14722,35.3957,2724.0
5961,42X122,CENTRE_AUX,2.5021,36.4899,3306.0
5962,16X122,ALGER_AUX,3.08137,36.7244,2691.0
5963,08X076,SUD_AUX,-2.17886,31.6573,2829.0
5967,35X084,AUXILIARY BL,3.36316,36.6484,2990.0
5968,36X022,CONSTANTINE_AUX,7.89544,36.7256,3589.0
5969,30X149,SUD_AUX,5.33092,31.96782,2818.0
5977,07X125,SETIF_AUX,5.47797,34.6512,3590.0
5978,02X023,AUXILIARY BL,1.11017,36.1102,3405.0
5980,09X026,CENTRE_AUX,3.17936,36.5928,2870.0
5982,38X022,AUXILIARY BL,1.61633,35.8494,3217.0
5986,43X013,CONSTANTINE_AUX,5.8927,36.5283,3591.0
5991,16X156,ALGER_AUX,3.0555,36.7161,2811.0
5992,27X125,ORAN_AUX,0.28092,35.8217,3592.0
5994,23X002,CONSTANTINE_AUX,7.7678,36.9079,2731.0
5998,40X064,CONSTANTINE_AUX,6.92411,35.4969,2933.0
6002,40X017,CONSTANTINE_AUX,7.12996,35.4465,2729.0
6004,31X146,ORAN_AUX,-0.62269,35.7072,2787.0
6005,31X222,ORAN_AUX,-0.64225,35.6638,2802.0
6009,16X586,ALGER_AUX,3.10071,36.6861,2834.0
6013,44X013,AUXILIARY BL,2.3017,36.3291,3250.0
6017,09X025,ALGER_AUX,3.22174,36.6208,3068.0
6020,09X045,CENTRE_AUX,2.82764,36.4813,2757.0
6026,16X747,ALGER_AUX,2.92849,36.7583,2938.0
6029,31X171,ORAN_AUX,-0.53239,35.7101,2833.0
6031,31X175,ORAN_AUX,-0.63878,35.7046,2787.0
6032,07X058,SETIF_AUX,5.72404,34.8481,2816.0
6035,27X122,ORAN_AUX,0.37572,36.0983,3036.0
6038,01X003,SUD_AUX,1.09095,26.96584,3593.0
6047,31X200,AUXILIARY BL,-0.64133,35.68658,2787.0
6048,46X046,TLEMCEN_AUX,-1.06214,35.1986,3594.0
6049,16X829,ALGER_AUX,3.10986,36.649,2834.0
6051,05X017,SETIF_AUX,6.34634,35.25903,3352.0
6052,16M67,AUXILIARY BL,3.19206,36.7472,2791.0
6054,16X170,ALGER_AUX,2.92009,36.8018,2956.0
6059,27X132,AUXILIARY BL,0.16339,35.83834,3434.0
6060,07X044,SETIF_AUX,5.37523,34.7355,2826.0
6061,16X754,ALGER_AUX,3.02992,36.6938,2817.0
6070,42X097,CENTRE_AUX,2.41864,36.5147,2744.0
6072,20X008,ORAN_AUX,0.05194,35.0273,3392.0
6078,13X076,AUXILIARY BL,-1.2984,34.9251,2878.0
6081,31X209,AUXILIARY BL,-0.77261,35.7443,2780.0
6082,15X152,CENTRE_AUX,4.3389,36.6249,3451.0
6085,07X039,SETIF_AUX,5.99402,34.94,3595.0
6092,19X245,SETIF_AUX,5.68052,36.1652,2986.0
6095,36X030,CONSTANTINE_AUX,8.11534,36.7752,3596.0
6101,43X020,CONSTANTINE_AUX,5.98484,36.5665,3363.0
6103,13X002,TLEMCEN_AUX,-1.30605,34.88244,2745.0
6104,06X114,SETIF_AUX,4.52673,36.4526,2961.0
6108,23X007,CONSTANTINE_AUX,7.75198,36.921,2731.0
6110,16X691,ALGER_AUX,3.0611,36.7576,2966.0
6111,43X123,CONSTANTINE_AUX,5.94659,36.4285,2830.0
6115,32X035,SUD_AUX,0.31363,33.648,3597.0
6117,13X219,TLEMCEN_AUX,-1.37614,35.0483,3517.0
6119,11X018,SUD_AUX,2.48452,21.0605,3598.0
6121,02X183,ORAN_AUX,1.34235,36.17011,2895.0
6122,13X167,TLEMCEN_AUX,-0.98247,35.0347,3599.0
6123,33X017,SUD_AUX,9.41988,29.9642,3600.0
6131,42X128,CENTRE_AUX,2.75715,36.6451,3153.0
6133,13X109,AUXILIARY BL,-1.71647,34.8534,2692.0
6139,07X040,AUXILIARY BL,5.72609,34.838,2816.0
6142,23X003,CONSTANTINE_AUX,7.75775,36.9012,2731.0
6146,16X912,ALGER_AUX,3.1923,36.7249,2864.0
6148,32X043,AUXILIARY BL,1.03089,33.6918,2797.0
6155,25X075,CONSTANTINE_AUX,6.71167,36.2487,2693.0
6160,01X002,SUD_AUX,0.23031,29.2619,3027.0
6164,26X016,CENTRE_AUX,3.3055,36.2251,2911.0
6168,02X075,ORAN_AUX,1.32639,36.1698,2895.0
6169,31X290,ORAN_AUX,-0.6698,35.6745,2787.0
6171,35X108,CENTRE_AUX,3.89804,36.9167,3304.0
6174,06X142,SETIF_AUX,5.24072,36.6324,2896.0
6175,06X216,SETIF_AUX,4.56261,36.7289,3553.0
6176,16X417,ALGER_AUX,2.875,36.7416,2868.0
6181,28X174,SETIF_AUX,4.43104,34.8982,3601.0
6183,06X116,SETIF_AUX,4.65446,36.5816,3602.0
6189,23X165,CONSTANTINE_AUX,7.73178,36.9137,2731.0
6190,16X105,AUXILIARY BL,3.2394,36.7283,2904.0
6196,47X022,SUD_AUX,4.50225,32.7929,3442.0
6198,35X089,CENTRE_AUX,3.37096,36.6831,3172.0
6202,16X1074,ALGER_AUX,3.35459,36.7426,2796.0
6214,13X018,TLEMCEN_AUX,-1.31388,34.8686,2745.0
6216,31X204,ORAN_AUX,-0.62403,35.6966,2787.0
6220,34X043,SETIF_AUX,4.90922,36.1019,3002.0
6222,28X009,SETIF_AUX,4.19389,35.2974,3379.0
6223,35X128,CENTRE_AUX,3.37733,36.679,3172.0
6234,28X166,SETIF_AUX,4.16857,35.2494,2713.0
6238,47X025,SUD_AUX,3.67831,32.4878,2827.0
6240,16X1096,SETIF_AUX,2.97644,36.6483,2705.0
6241,07X123,SETIF_AUX,5.6928,34.8507,2816.0
6242,42X022,CENTRE_AUX,2.3934,36.5688,3603.0
6244,14X038,ORAN_AUX,1.75969,35.4302,3026.0
6251,10X028,SETIF_AUX,4.32053,36.3619,2950.0
6254,25X088,CONSTANTINE_AUX,6.5807,36.3633,2764.0
6256,48X109,AUXILIARY BL,0.35826,35.63741,3586.0
6258,16X694,ALGER_AUX,3.07984,36.742,2919.0
6261,16X642,ALGER_AUX,3.05516,36.7641,2966.0
6263,25X184,CONSTANTINE_AUX,6.64204,36.4391,2955.0
6264,13X247,AUXILIARY BL,-1.3357,34.6336,3253.0
6266,16X775,ALGER_AUX,2.90978,36.7919,2956.0
6268,15X131,CENTRE_AUX,4.39202,36.5215,3604.0
6272,06X229,SETIF_AUX,5.04012,36.7287,2719.0
6280,04X018,CONSTANTINE_AUX,6.74166,35.9379,3519.0
6281,35X099,CENTRE_AUX,3.74229,36.7465,3125.0
6285,16X753,AUXILIARY BL,2.9856,36.72298,3066.0
6286,16X964,ALGER_AUX,2.97593,36.65678,2705.0
6288,09X167,TLEMCEN_AUX,2.85973,36.5273,2846.0
6290,08X089,SUD_AUX,-2.74485,31.0019,3057.0
6298,29X001,ORAN_AUX,0.14358,35.4089,2724.0
6300,48X144,AUXILIARY BL,1.11171,35.8647,3160.0
6302,16X408,ALGER_AUX,3.05897,36.7916,3127.0
6303,31X312,ORAN_AUX,-0.59644,35.7028,2787.0
6309,36X021,CONSTANTINE_AUX,8.23522,36.6644,3605.0
6310,08X006,SUD_AUX,-2.22814,31.5821,2829.0
6312,21X039,CONSTANTINE_AUX,7.2404,36.7356,3013.0
6315,27X027,AUXILIARY BL,0.18656,35.78103,2836.0
6318,13X045,AUXILIARY BL,-1.32992,34.6385,3253.0
6319,43X051,CONSTANTINE_AUX,6.29382,36.2513,3268.0
6322,19X152,SETIF_AUX,5.43877,36.1957,2809.0
6324,15X141,CENTRE_AUX,4.25702,36.6921,3418.0
6327,13X131,TLEMCEN_AUX,-1.43089,35.0519,2672.0
6330,25X045,CONSTANTINE_AUX,6.63138,36.4732,2955.0
6332,21X136,CONSTANTINE_AUX,6.85524,36.7041,3500.0
6334,39X061,AUXILIARY BL,6.02091,33.5382,2842.0
6336,21X032,AUXILIARY BL,6.4321,36.7505,2875.0
6339,41X025,CONSTANTINE_AUX,8.3311,36.2343,3606.0
6340,06X018,SETIF_AUX,4.90578,36.6455,3278.0
6341,15X181,AUXILIARY BL,4.03714,36.7041,2683.0
6342,09X206,CENTRE_AUX,2.7931,36.5569,2674.0
6345,19X254,SETIF_AUX,5.29438,36.307,3284.0
6355,17X017,SUD_AUX,3.25245,34.6775,2703.0
6358,48X046,ORAN_AUX,0.54939,35.7407,2843.0
6362,25X152,CONSTANTINE_AUX,6.61326,36.3706,2764.0
6364,48X046,AUXILIARY BL,0.54939,35.7407,2843.0
6368,41X036,ALGER_AUX,7.42807,36.0141,3529.0
6369,20X032,TLEMCEN_AUX,0.1615,34.8495,2841.0
6371,15X086,CENTRE_AUX,4.31618,36.6612,3607.0
6372,16X122,AUXILIARY BL,3.08137,36.7244,2691.0
6375,41X054,CONSTANTINE_AUX,7.53082,36.1357,2813.0
6379,03X108,AUXILIARY BL,2.07692,34.10864,3206.0
6380,25X209,CONSTANTINE_AUX,5.02793,35.9429,2682.0
6383,16X099,AUXILIARY BL,3.1662,36.7318,3157.0
6389,42X073,CENTRE_AUX,1.8033,36.5564,3608.0
6393,14X118,ORAN_AUX,1.55151,34.8468,3165.0
6400,31X239,ORAN_AUX,-0.73975,35.61244,3248.0
6401,16X610,ALGER_AUX,2.99581,36.6458,2685.0
6406,29X020,ORAN_AUX,0.27926,35.4059,2736.0
6411,10X057,CENTRE_AUX,3.88577,36.3724,2920.0
6415,31X232,ORAN_AUX,-0.57344,35.7258,2833.0
6418,45X056,AUXILIARY BL,-0.27546,33.55015,2770.0
6421,07X012,SETIF_AUX,6.50247,34.6877,3209.0
6424,36X036,CONSTANTINE_AUX,7.8788,36.829,2748.0
6437,39X106,SUD_AUX,6.86539,33.33747,2885.0
6439,27X028,AUXILIARY BL,0.32389,36.0942,3036.0
6447,34X034,SETIF_AUX,5.03149,35.9382,2682.0
6449,46X098,TLEMCEN_AUX,-0.88334,35.408,3340.0
6451,26X032,AUXILIARY BL,2.92914,36.1332,2759.0
6452,17X116,SUD_AUX,2.5335,34.4484,2939.0
6454,25X320,CONSTANTINE_AUX,6.71563,36.26825,2693.0
6455,29X069,ORAN_AUX,0.47233,35.2893,3609.0
6459,26X158,AUXILIARY BL,2.56554,36.2379,3048.0
6467,10X024,AUXILIARY BL,4.06708,36.0795,3610.0
6471,16X816,AUXILIARY BL,3.14425,36.722,3161.0
6472,10X099,CENTRE_AUX,3.58895,36.5661,2917.0
6474,46X099,TLEMCEN_AUX,-1.1422,35.29224,2993.0
6478,41X058,AUXILIARY BL,7.95529,36.28101,2806.0
6480,36X017,AUXILIARY BL,8.42892,36.88959,2798.0
6481,03X018,AUXILIARY BL,3.14539,33.7871,3261.0
6484,28X024,SETIF_AUX,3.68072,35.1409,3149.0
6485,14X074,ORAN_AUX,1.13214,34.8027,3611.0
6487,16X378,ALGER_AUX,2.97284,36.6972,2782.0
6492,44X055,CENTRE_AUX,1.75669,36.0519,2824.0
6494,39X043,SUD_AUX,6.72126,33.5707,2958.0
6499,16X153,ALGER_AUX,3.10482,36.6863,2834.0
6501,26X048,CENTRE_AUX,2.56425,36.231,3048.0
6504,19X146,SETIF_AUX,5.40434,36.1806,2809.0
6506,07X016,SETIF_AUX,5.718,34.8582,2816.0
6507,40X001,AUXILIARY BL,7.14633,35.4333,2729.0
6510,16X452,ALGER_AUX,3.04491,36.7652,2838.0
6512,14X044,AUXILIARY BL,1.23872,34.89522,3043.0
6513,04X056,CONSTANTINE_AUX,7.661,35.6294,3489.0
6514,16X643,ALGER_AUX,3.05318,36.7493,2963.0
6516,31X313,ORAN_AUX,-0.65208,35.6731,2787.0
6522,21X021,CONSTANTINE_AUX,6.9084,36.8714,2754.0
6523,19X321,SETIF_AUX,5.7448,36.064,2883.0
6525,31X468,AUXILIARY BL,-0.57084,35.7408,2787.0
6528,30X070,SUD_AUX,5.42374,31.9811,3612.0
6538,44X027,CENTRE_AUX,2.29833,36.2475,2934.0
6540,27X142,ORAN_AUX,0.11679,35.9291,2726.0
6543,09X158,CENTRE_AUX,2.90416,36.5625,3106.0
6544,21X122,SUD_AUX,6.83934,36.65628,3111.0
6546,27X024,ORAN_AUX,0.33918,35.999,3613.0
6552,05X063,SETIF_AUX,5.37046,35.393,2698.0
6553,20X058,TLEMCEN_AUX,0.16051,34.8325,2841.0
6555,35X008,CENTRE_AUX,3.55482,36.7225,2720.0
6557,35X052,CENTRE_AUX,3.55811,36.7295,2720.0
6562,18X063,CONSTANTINE_AUX,5.84279,36.7576,2902.0
6563,17X136,AUXILIARY BL,3.24281,34.6724,2703.0
6567,38X090,ORAN_AUX,1.9617,35.8275,3614.0
6569,10X122,CENTRE_AUX,4.04201,36.248,3467.0
6573,07X080,SETIF_AUX,5.70764,34.8407,2816.0
6576,31X062,ORAN_AUX,-0.52263,35.6581,2723.0
6577,44X081,CENTRE_AUX,1.83566,35.9171,2895.0
6579,29X037,AUXILIARY BL,-0.007,35.22855,3309.0
6583,09X192,CENTRE_AUX,2.84772,36.50195,2846.0
6584,48X001,ORAN_AUX,0.55247,35.7337,2843.0
6586,03X073,SUD_AUX,2.11677,34.1209,3206.0
6587,02X064,AUXILIARY BL,1.336,36.168,2895.0
6591,16X316,ALGER_AUX,3.14495,36.7208,3161.0
6596,02X184,AUXILIARY BL,1.32645,36.1744,2895.0
6598,16X518,ALGER_AUX,3.22113,36.72132,2904.0
6599,15X008,CENTRE_AUX,4.38511,36.7597,3061.0
6602,24X075,CONSTANTINE_AUX,7.39127,36.558,2702.0
6603,16X716,ALGER_AUX,2.90202,36.79848,2956.0
6609,09X017,CENTRE_AUX,2.81585,36.5179,3355.0
6612,19X047,SETIF_AUX,5.64366,36.467,3315.0
6615,38X085,ORAN_AUX,1.82049,35.59117,2762.0
6624,13X011,AUXILIARY BL,-1.33036,34.89517,2745.0
6627,24X029,CONSTANTINE_AUX,7.51546,36.6069,3615.0
6630,16X474,ALGER_AUX,3.04778,36.736,2805.0
6631,32x06,SUD_AUX,1.00946,33.6904,2797.0
6635,05X051,SETIF_AUX,6.19664,35.5268,2784.0
6639,36X089,CONSTANTINE_AUX,8.44907,36.8946,2798.0
6640,19X106,SETIF_AUX,5.2983,35.93,2819.0
6643,04X027,CONSTANTINE_AUX,6.46976,36.0795,3616.0
6646,07X103,SETIF_AUX,5.37789,34.73,2826.0
6650,27X100,AUXILIARY BL,0.08923,35.9306,2726.0
6651,36X003,CONSTANTINE_AUX,8.43775,36.8952,2798.0
6652,34X103,SETIF_AUX,5.03502,35.9411,2682.0
6655,02X201,AUXILIARY BL,1.2565,36.1838,2942.0
6657,16X580,ORAN_AUX,3.07502,36.732,2691.0
6661,04X048,CONSTANTINE_AUX,6.86698,35.9745,2994.0
6666,25X098,CONSTANTINE_AUX,6.62325,36.3074,2764.0
6669,27X034,AUXILIARY BL,0.09689,35.9265,2726.0
6670,03X037,SUD_AUX,2.09194,34.1097,3206.0
6676,16X801,AUXILIARY BL,2.97641,36.6902,2782.0
6680,30X083,SUD_AUX,5.32592,31.9526,2818.0
6681,32X020,SUD_AUX,0.73196,33.4054,3617.0
6682,15X228,CENTRE_AUX,4.07218,36.5963,3240.0
6684,04X045,AUXILIARY BL,6.39372,35.8938,3357.0
6687,31X275,ORAN_AUX,-0.35686,35.8212,3272.0
6688,29X071,ORAN_AUX,0.29569,35.2888,3137.0
6689,27X106,ORAN_AUX,0.08287,35.9206,2726.0
6696,10X013,AUXILIARY BL,3.76071,36.4784,3528.0
6698,02X076,ORAN_AUX,1.32794,36.1458,2895.0
6699,34X031,SETIF_AUX,4.75074,35.9262,3618.0
6702,22X068,TLEMCEN_AUX,-0.69219,35.1666,2803.0
6703,08X073,SUD_AUX,-2.21442,31.6276,2829.0
6709,47X005,AUXILIARY BL,3.68714,32.4974,2827.0
6712,14X066,ORAN_AUX,1.30219,34.897,3619.0
6713,31X210,ORAN_AUX,-0.43004,35.7797,3038.0
6716,40X067,CONSTANTINE_AUX,7.1516,35.42242,2729.0
6717,39X073,SUD_AUX,6.79251,33.4975,3056.0
6720,43X003,AUXILIARY BL,6.2625,36.4509,2991.0
6723,30X086,SUD_AUX,6.04737,33.0863,2936.0
6729,09X233,CENTRE_AUX,3.10171,36.5515,2952.0
6730,32X062,SUD_AUX,1.0183,33.6966,2797.0
6732,15X151,CENTRE_AUX,4.34318,36.5793,3451.0
6733,10X035,CENTRE_AUX,4.06656,36.3134,3139.0
6736,10X047,CENTRE_AUX,3.64629,36.2354,3620.0
6738,36X021,CONSTANTINE_AUX,8.23522,36.66444,3605.0
6739,42X125,CENTRE_AUX,2.76641,36.6504,3153.0
6743,31X556,ORAN_AUX,-0.69638,35.63808,3248.0
6747,30X053,SUD_AUX,6.06892,33.1089,2840.0
6748,46X151,TLEMCEN_AUX,-1.35654,35.30247,2673.0
6749,25X185,CONSTANTINE_AUX,6.48122,36.2643,2708.0
6758,16X472,ALGER_AUX,3.05692,36.77052,2838.0
6764,25X189,CONSTANTINE_AUX,6.69309,36.2657,2693.0
6767,11X003,SUD_AUX,5.53194,22.7761,3104.0
6770,06X164,SETIF_AUX,5.28242,36.4894,3269.0
6773,16X928,ALGER_AUX,3.0391,36.6373,2685.0
6774,04X034,CONSTANTINE_AUX,6.56745,36.0317,2677.0
6775,02X003,ORAN_AUX,1.24538,36.3082,3258.0
6777,32X028,AUXILIARY BL,0.09169,34.0456,2960.0
6778,05X023,SETIF_AUX,6.36846,35.6261,3387.0
6783,14X168,ORAN_AUX,1.33619,35.3783,2740.0
6784,02X182,ORAN_AUX,1.33173,36.1669,2895.0
6787,27X017,ORAN_AUX,0.41272,36.0968,2775.0
6792,16X057,ALGER_AUX,3.04499,36.7112,2811.0
6794,36X062,CONSTANTINE_AUX,8.20244,36.8486,3178.0
6795,31X481,ORAN_AUX,-0.43573,35.782,3038.0
6797,13X045,TLEMCEN_AUX,-1.32992,34.6385,3253.0
6801,36X079,CONSTANTINE_AUX,7.85557,36.7957,2748.0
6804,18X032,CONSTANTINE_AUX,5.76028,36.8182,2785.0
6808,48X022,AUXILIARY BL,0.5764,35.71055,2843.0
6810,13X003,TLEMCEN_AUX,-1.73734,34.798,2692.0
6811,16X181,CENTRE_AUX,3.17207,36.6535,3014.0
6813,23X110,CONSTANTINE_AUX,7.74443,36.89357,2731.0
